Link,Job Title,Company,Date Posted,Location,Requirements
https://ca.indeed.com/rc/clk?jk=88cef10f0d79ce53&bb=z-evFN-UpcKeHBkNf1XMoTySVMRqKBiji2wgvszrIBO2Vv0AfksLKFWsXxvRXlJncPji1g_LIGKICmjo5thC7vhKgX3DotnKfdH-xPWUiLhvL1ymSSql1wwo5IsFHhjK&xkcb=SoCb67M3-rXk3u2adB0GbzkdCdPP&fccid=bdd4e39f44df9836&vjs=3,Senior AI Engineer,Durable,PostedPosted 30+ days ago,"Remote in Vancouver, BC","['7+ years experience in full-time software roles', 'Hands-on applied ML and AI engineering experience (building products where LLMs are core to the product experience)', 'Experience fine-tuning LLMs', 'Comfortable with full-stack software development using Javascript and Python', 'Experience at a fast moving startup or fast-moving team at a BigCo', 'Experience leading teams and mentoring other engineers', 'Passion for our customer base - small businesses and new entrepreneurs', 'You keep up-to-date on the latest in AI engineering practices and research', 'You’ve previously worked on large-scale consumer or B2B tools', 'You move fast and work well with limited scope and imperfect information', 'You are ambitious, and want to build something that positively impacts millions of business owners around the world.', 'Experience with Python, Javascript, and node.js']"
https://ca.indeed.com/rc/clk?jk=027d99aab01b1038&bb=Nri9nEeKNfD4anjgbBJ5YyExi9EsOCCIteTIpi7tMnS3IIn8LGyPnVm2BaBzsfepDqG0OpVon9BuGXwWZUgL61dsCBZecx3k-p8JI1K2p4VzJb-F9hzRNBvhfzHNOEMu&xkcb=SoCW67M3-rXkzL2aYR0KbzkdCdPP&fccid=7136762d065a5ad7&vjs=3,"Machine Learning Development Manager, Generative AI",Autodesk,PostedPosted 30+ days ago,"Hybrid work in Toronto, ON","[' MS in Machine Learning, Mathematics, Statistics, Computer Science, or a related field', ' 5+ years of experience in machine learning engineering or related field.', ' 3+ years of experience as a manager.', ' Experience building an innovative and creative team culture', ' Ability to break down a large, long lead projects into shorter, clear milestones to deliver value incrementally', ' Strong interpersonal skills and ability to work across many organizations', ' Experience with Scrum and Agile development processes and methodologies.', ' Experience in the AEC industry, Autodesk products such as Revit, and AEC data schemas and standards', ' Experience training deep neural nets, such as CNN and transformers and proficiency in least one deep learning framework, for example PyTorch, TensorFlow', ' Strong fundamentals in 3D geometry and geometric computer vision', ' Exposure to Cloud Computing in AWS and using the SageMaker Studio platform']"
https://ca.indeed.com/rc/clk?jk=f7ba4592ff6c1161&bb=Nri9nEeKNfD4anjgbBJ5Y39EaatzPugVRgc60WW6pYDPZkM8Oxjh8OeyizO3TNywOhKWGfAH-ZzZHvvb7DTq87TovVUV-QDVJYacAzoUNE_TWAw1dd4yzxthBBOjt-wy&xkcb=SoAL67M3-rXkzL2aYR0JbzkdCdPP&fccid=73ba4947c3957345&vjs=3,"Senior Health Data Analyst, Psychiatry",The University of Calgary,PostedPosted 3 days ago,"Calgary, AB","[' Masters Degree in Epidemiology, Health Services Research or Biostatistics', ' 5-7 years of recent, related experience', ' A combination of education and experience will be considered', ' Experience with health administrative data assets available in Alberta and Canada (e.g., CIHI, DAD, NACRS, physician claims)', ' Experience with Health Economics analysis is a major asset', ' Knowledge of University of Calgary and Alberta Health Services policies on privacy and confidentiality and research data management is an asset', ' Advanced skills in statistical software programs (eg. R Code, SAS, SASS, STATA)', ' Intermediate to advanced skills in Microsoft Office Suite (Word, Outlook, Excel, PowerPoint) and EndNote', ' Excellent interpersonal skills', ' Demonstrated ability to productively work with a multi-disciplinary team and provide leadership in data management and analysis to other team members', ' Ability to problem solve in complex situations', ' Strong attention to detail is critical', ' Demonstrated strong written and oral communication skills. Ability to prepare clear, well-written reports and documentation of analytic processes', ' Expertise in data visualization tools such as Tableau or equivalent', ' Excellent analytical and problem-solving skills, with the ability to translate data into actionable insights']"
https://ca.indeed.com/rc/clk?jk=da603cd83701ec10&bb=Nri9nEeKNfD4anjgbBJ5Yzr_2jmC7YBSKGg4PsoImw7YQQUjPdzMdeXTkWlc7XC5DLZvd255Q64Wior8HBEgdEylOfPk2AhO3U4KFwilpLLtIbdAvog_IA%3D%3D&xkcb=SoBF67M3-rXkzL2aYR0DbzkdCdPP&fccid=003656df63cede32&vjs=3,"Analytics Senior Manager, Oncology",AstraZeneca,PostedPosted 2 days ago,"Mississauga, ON","[' Bachelor’s degree', ' Proven experience in insights, commercial analytics or data science roles']"
https://ca.indeed.com/rc/clk?jk=ef87a7c520a37830&bb=Nri9nEeKNfD4anjgbBJ5Y2Dpk7QuWcO7PHxBQYoM77VIXszV9iZIC1U40Pt4CXueruA8Hf_MiSRwCYlBNMv4S1dtm3B-B6zxOWNuywfu6gPLzkvdToyoTA%3D%3D&xkcb=SoBs67M3-rXkzL2aYR0BbzkdCdPP&fccid=237908de095b6446&vjs=3,Machine Learning Programmer _ Content Creation TG,Ubisoft,EmployerActive 3 days ago,"Montréal, QC","[' Bachelor’s degree in computer science or computer engineering or equivalent. Master in AI or Machine Learning is an asset.', ' A deep knowledge of Machine Learning and deep learning fundamentals.', ' Proficient in Python and have experience with libraries and frameworks such as PyTorch, scikit-learn, pandas, FastApi.', ' A good knowledge of cloud-based platforms is an asset.', ' A good knowledge of Database products is an asset.']"
https://ca.indeed.com/rc/clk?jk=554ccce069ea38b2&bb=Nri9nEeKNfD4anjgbBJ5Y1pCT8x1lGcktZb6Ie_EexuV0GDL4Km2ChA79eA8b_pChnSBBc1xhYHUrmEIsI8-XwKQHMxZFniIMQBe-otTHnGI5Kjd5Jyv2IFRpZBY3_jt&xkcb=SoDY67M3-rXkzL2aYR0AbzkdCdPP&fccid=5f150e4b0b42a88f&vjs=3,AI/ML Engineer,TerraSense Analytics Ltd,EmployerActive 7 days ago,"Hybrid work in Kelowna, BC","['Background in Computer Science/Software Engineering (or strong experience working as a software developer)', 'Excellent knowledge of Python and C/C++', '5 years of experience in deep learning and computer vision, specifically image classification or object detection', '5 years of experience in software development', 'Experience in building, testing, training, and deploying production-ready ML workflows', 'Experience with deploying deep learning models on the edge or in the cloud', 'Strong knowledge of ML frameworks (eg. TensorFlow, PyTorch, CUDA)', 'Knowledge of computer vision neural networks such as Fast-RCNN, ResNet, Mask-RCNN', 'Strong cross-team communication and collaboration skills', 'Experience with Docker', 'Nice to have qualifications: \n   \nExperience with uncertainty quantification, self-supervised learning, and vision transformers\nExperience with NVIDIA, MLOps, TensorRT, and/or video analytics\nExperience with deploying to Nvidia Jetsons\n', 'Experience with uncertainty quantification, self-supervised learning, and vision transformers', 'Experience with NVIDIA, MLOps, TensorRT, and/or video analytics', 'Experience with deploying to Nvidia Jetsons', 'Are you a Canadian Citizen or Permanent Resident of Canada?', 'Have you lived in Canada for the last 10 years?', 'During the last 10 years, have you travelled outside Canada for more than 6 consecutive months at a given time?', 'Do you possess dual citizenship? If so please provide details.']"
https://ca.indeed.com/rc/clk?jk=e5130b23e527b994&bb=Nri9nEeKNfD4anjgbBJ5Y0iGvmjx4mO9wDFHxEAlOqvpe0HLu_igSBmN_yttjBxegw6K6FyBuEQwvF33qcHWNV9OM4VsezwMvc3OQP2eYLTzUz9MNB4ELya9urK0rK74&xkcb=SoBW67M3-rXkzL2aYR0HbzkdCdPP&fccid=14573f60c2094076&vjs=3,Machine Learning Engineer - Recommendation System (Remote),Quora,PostedPosted 26 days ago,Remote,"[' Ability to be available for meetings and impromptu communication during Quora\'s “coordination hours"" (Mon-Fri: 9am-3pm Pacific Time)', ' 3+ years of professional software development experience in machine learning', ' Previous experience building large scale ranking/recommendation systems', ' Good understanding of mathematical foundations of machine learning algorithms', ' Highly proficient coding ability writing Python, C++ or Golang code', ' BS, MS or PhD in Computer Science, Engineering or a related technical field', ' Experience with leading large-scale multi-engineer projects', ' Flexible and positive team player with outstanding interpersonal skills', "" Passion for Quora's mission and goals""]"
https://ca.indeed.com/rc/clk?jk=754413dc04b975a4&bb=Nri9nEeKNfD4anjgbBJ5Y4a3jp-nbhjBe0sWNOuZC0cCXs6Ock1ZsBvdeQOYrlPTAB237vxxFkvuVe7ilF9VHdVeB_4AJeF29ykOXutuDpWCV9cwwMdlfm9dUEagUhy0&xkcb=SoDi67M3-rXkzL2aYR0GbzkdCdPP&fccid=78ba8c9950e5297a&vjs=3,IT Director - Data Management & Analytics,Genesys,PostedPosted 11 days ago,Ontario,"[' Minimum of 10 years of experience in enterprise data, science, and analytics', ' 3-5 years of leadership experience managing global teams', ' Strong business acumen, relationship building, and superlative communication skills.', ' Inspiring leader with a driven, product mindset with results-focused attitude.', ' Expertise in the big data ecosystem (AWS, Snowflake, Databricks).', ' Proficiency in one or more analytics & visualization tools (e.g. Chartio, Looker, Tableau, QuickSight).', ' Leadership experience in data governance including compliance and data management policy.', ' Ability to work in a dynamic and challenging environment where decisions you make will have a large impact.', ' Strategic problem solver who simplifies problems to their core elements and finds creative solutions.', ' Get-it-done mindset. You’re not afraid to take risks, you’re humble and scrappy!', ' Experience working within an agile scrum framework.', ' Bachelor’s / Master’s degree in computer science or data science', ' Creative, innovative and solution-oriented thinker: You evaluate things holistically and think through the objectives, impacts, best practices, and what will be simple and scalable.', ' Excellent critical thinking, problem solving and analytical skills with a keen attention to detail.', ' Skilled at managing cross-functional relationships and communicating with leadership.', ' Strong team player with the ability to lead peers in accomplishment of common goals.']"
https://ca.indeed.com/rc/clk?jk=343e47c39c2366a6&bb=sBnV8SSum-4jbzXIMqR3OuBqJMowxxaOk2R0QdHS7axwJAKzf_bMPVDh-moPWFs04nabdrB7tfJe32umAM2KfZxtzaAh68-OmRXHq_eR87c5-y2IrI8Ow6UBVE2q4WxA&xkcb=SoDj67M3-rXk8WXRih0KbzkdCdPP&fccid=de6a7f640562b0c1&vjs=3,Senior Machine Learning Engineer,Snowflake,PostedPosted 30+ days ago,"Toronto, ON","['Have 5+ years of industry experience designing and building infrastructure, machine learning platforms, machine learning services and frameworks.', 'Strong knowledge of Machine Learning foundations, neural networks, statistics and optimization', 'Strong track record of working with machine learning systems and/or platforms.', 'Experience with several of the following frameworks: Pandas, NumPy, SKLearn, XGBoost, LightGBM, PyTorch, Tensorflow, Keras.', 'Fluent in both Python and Java.', 'Have worked well with data scientists, business analysts and machine learning infrastructure to connect the dots between science, business and technology partners.', 'BS/MS/PhD in Computer Science or related majors, or equivalent experience']"
https://ca.indeed.com/rc/clk?jk=7d2fa9f29ec3cc2e&bb=sBnV8SSum-4jbzXIMqR3Oo0qx9kn5TSZHUutH8g6IQYhVOQQpc0q31myk7sqLpnVjjhh-7-taDvSqzC0NmupWGpWdJ0TT3D6brlxe3D0RL4v61fjd2sfOzsbYgThO_BF&xkcb=SoDK67M3-rXk8WXRih0IbzkdCdPP&fccid=e16e92d37ae2c851&vjs=3,"Manager, Data Analytics (Internal Audit)",CPKC,PostedPosted 30+ days ago,"Calgary, AB","['University degree in Business, Data Science, Computer Science or related field', '5+ years of data analytics experience. Audit and/or risk management related experience would be considered as a significant additional asset.', 'Solid understanding of a combination of ETL and data visualization tools', 'Established analytical, investigative, problem-solving and root cause identification skills', 'Experience with SAP core modules and BASIS is an asset', 'Excellent verbal and written communication capabilities with technical and non-technical audiences', 'Must be both team oriented and able to work independently with limited supervision', 'Desire to drive change and innovation']"
https://ca.indeed.com/rc/clk?jk=d3ceeac1d5aced56&bb=sBnV8SSum-4jbzXIMqR3Osrm2pMI3-ml1h-VNdAvUqD2a4p_SHbdoGwnbAYfVChVPnywdiM2GPj0ZO_3-ftbQXDn3wBAGSPECr8pvMepZUiFqcUbfagE6hIzlRUh6WkE&xkcb=SoBE67M3-rXk8WXRih0PbzkdCdPP&fccid=b6b56d398d1cc0d7&vjs=3,"Director, Data Analytics & Insights",AIMCo (Alberta Investment Management Corporation),PostedPosted 2 days ago,"Edmonton, AB","[' Master’s degree or doctorate in Financial Mathematics, Physics, Business, Finance, Economics, Statistics, Computer Science or Actuarial Science', ' Completion of CPA, CIA, CFA, PRM, FRM, CFE Designations or international equivalent audit or risk management designations would be highly advantageous', ' 15+ years of experience in compliance and operational risk, reporting, analytics, or modeling', ' 10+ years of experience in advanced analytics', ' 7+ years of experience in the leading analytics reporting function', ' Proven experience in functionally driving analytics and reporting programs', ' Experience in internal audit or internal controls within the financial services sector or a global organization', ' Expert understanding of the investment lifecycle and proven track record of building analytical products for investment funds', ' Knowledge of Institute of Internal Auditors Professional Standards', ' Expert background in analytical modeling, ML and AI techniques', ' Expert knowledge of data model development and data domain methodologies as well as', ' Expert understanding of regulatory requirements in data science and AI fields', ' Expert understanding of statistics and time series analysis', ' Demonstrated experience designing, estimating and implementing risk-related statistical models', ' Expert knowledge of various statistical and data mining software skills including SAS, R, Python, etc.', ' Expert ability to translate business objectives and strategies into actionable business solutions using Advanced Analytics', ' Familiarity with logistic regression, multivariate analysis and Monte Carlo analysis', ' Project management experience', ' Excellent time management, communication, critical thinking and organizational skills', ' Initiative, drive and the ability to thrive in a fast-paced environment', ' Demonstrates a strong commitment to AIMCo’s core values of excellence, transparency, humility, integrity and collaboration, and inspires the same in others']"
